cloud_account_id,cloud_device_id,cloud_timestamp,metadata,model,serial,system_status,system_status_int,timestamp,mcpm10,ncpm4x0,ncpm10,tpsize,mcpm2x5,mcpm4x0,ncpm1x0,mcpm1x0,mcpm2x5_aqi,ncpm2x5,fanspd,mcpm10_aqi,ncpm0x5,rh_percent,temp_c,device_id,device_name
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-15T23:01:28.53Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-15 23:00:27+00:00,5.0,59.0,59.0,0.42,5.0,6.0,59.0,6.0,21.0,59.0,6001.0,5.0,51.0,50.0,32.7,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T00:01:28.551Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 00:00:27+00:00,5.0,58.0,58.0,0.42,5.0,6.0,58.0,6.0,21.0,58.0,5995.0,5.0,50.0,57.0,30.4,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T01:01:28.583Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 01:00:27+00:00,6.0,64.0,64.0,0.44,6.0,7.0,64.0,6.0,25.0,64.0,5992.0,6.0,56.0,64.0,28.1,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T02:01:28.602Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 02:00:28+00:00,6.0,72.0,72.0,0.43,6.0,7.0,72.0,7.0,25.0,72.0,6009.0,6.0,62.0,69.0,27.1,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T03:01:28.61Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 03:00:28+00:00,6.0,72.0,72.0,0.41,6.0,7.0,72.0,7.0,25.0,72.0,6009.0,6.0,62.0,67.0,27.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T04:01:28.631Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 04:00:28+00:00,7.0,77.0,77.0,0.44,7.0,8.0,76.0,7.0,29.0,77.0,6005.0,6.0,67.0,68.0,27.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T05:01:28.627Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 05:00:28+00:00,8.0,86.0,86.0,0.47,8.0,9.0,85.0,8.0,33.0,86.0,6001.0,7.0,75.0,70.0,25.8,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T06:01:28.653Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 06:00:28+00:00,7.0,86.0,86.0,0.45,7.0,8.0,85.0,8.0,29.0,86.0,6000.0,6.0,74.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T07:01:28.674Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 07:00:28+00:00,8.0,94.0,94.0,0.46,8.0,9.0,94.0,9.0,33.0,94.0,6002.0,7.0,82.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T08:01:28.68Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 08:00:28+00:00,8.0,87.0,87.0,0.44,8.0,9.0,87.0,8.0,33.0,87.0,6002.0,7.0,76.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T09:01:26.662Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 09:00:26+00:00,9.0,102.0,102.0,0.46,9.0,10.0,102.0,10.0,38.0,102.0,5996.0,8.0,89.0,77.0,23.8,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T10:01:26.672Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 10:00:26+00:00,10.0,108.0,108.0,0.44,10.0,11.0,108.0,10.0,42.0,108.0,6001.0,9.0,94.0,78.0,23.6,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T11:01:26.681Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 11:00:26+00:00,9.0,97.0,97.0,0.45,9.0,10.0,96.0,9.0,38.0,97.0,6011.0,8.0,84.0,76.0,24.3,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T12:01:26.693Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 12:00:26+00:00,8.0,87.0,87.0,0.44,8.0,9.0,86.0,8.0,33.0,87.0,6007.0,7.0,75.0,71.0,26.1,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T13:01:26.734Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 13:00:26+00:00,8.0,86.0,86.0,0.44,8.0,9.0,85.0,8.0,33.0,86.0,6006.0,7.0,75.0,65.0,28.8,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T14:01:27.794Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 14:00:27+00:00,8.0,86.0,86.0,0.42,8.0,9.0,85.0,9.0,33.0,86.0,6004.0,7.0,75.0,61.0,30.9,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T15:01:27.747Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 15:00:27+00:00,7.0,76.0,76.0,0.41,7.0,8.0,76.0,8.0,29.0,76.0,6005.0,6.0,66.0,54.0,33.3,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T16:01:17.794Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 16:00:17+00:00,6.0,75.0,75.0,0.43,6.0,7.0,75.0,7.0,25.0,75.0,6004.0,6.0,65.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T17:01:17.796Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 17:00:17+00:00,7.0,76.0,76.0,0.41,7.0,8.0,76.0,7.0,29.0,76.0,6004.0,6.0,66.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T18:01:17.317Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 18:00:17+00:00,7.0,76.0,76.0,0.41,7.0,8.0,76.0,7.0,29.0,76.0,6001.0,6.0,66.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T19:01:17.349Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 19:00:17+00:00,7.0,82.0,82.0,0.43,7.0,8.0,82.0,8.0,29.0,82.0,6000.0,6.0,71.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T20:01:17.863Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 20:00:17+00:00,7.0,83.0,83.0,0.45,7.0,8.0,82.0,8.0,29.0,83.0,6013.0,6.0,72.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T21:01:29.382Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 21:00:29+00:00,6.0,74.0,74.0,0.44,6.0,7.0,74.0,7.0,25.0,74.0,5997.0,6.0,64.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T22:01:23.898Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 22:00:23+00:00,7.0,85.0,85.0,0.45,7.0,8.0,85.0,8.0,29.0,85.0,6013.0,6.0,74.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-16T23:01:00.439Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-16 23:00:00+00:00,4.0,38.0,38.0,0.44,4.0,4.0,38.0,4.0,17.0,38.0,5994.0,4.0,33.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
csghurush10fmp9n6tv0,curp44dveott0jmp5aig,2025-05-17T00:01:00.56Z,"{'friendly_name': 'BS-05 (El Futuro Greenspace)', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.9889952, 'longitude': -78.927952}}",8143,81432415001,[],0,2025-05-17 00:00:00+00:00,4.0,44.0,44.0,0.49,4.0,4.0,44.0,4.0,17.0,44.0,5997.0,4.0,39.0,0.0,0.0,curp44dveott0jmp5aig,BS-05 (El Futuro Greenspace)
